Unnamed: 0,image1,image2,image3,image4,image5,loc_dirty,Is there junk?,Is there a lot of trash?,Is there a lot of garbage?,Is there a lot of waste?,Is there a lot of rubbish?,Is there any type of junk?,Is there any metal on the ground?,Is there water?,Is there grass?,Is there sand?,Are there buildings?,Are there structures?,Are there walls?,Is the ground sand?,Are there stones?,Are there houses?,Are there trees?,scaled_loc_dirty
1367,1637130738155.jpg,1637130752818.jpg,1637130788105.jpg,1637130811709.jpg,1637130828370.jpg,6,0.6,0.6,0.6,0.4,0.8,0.6,0.0,0.8,0.0,0.6,0.0,0.0,0.0,0.6,0.2,0.0,0.0,3.0
1368,1637131054136.jpg,1637131067284.jpg,1637131083773.jpg,1637131101045.jpg,1637131120507.jpg,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.2,0.4,0.2,0.2,3.0
1369,1637131418618.jpg,1637131441331.jpg,1637131459417.jpg,1637131482043.jpg,1637131495543.jpg,6,0.4,0.0,0.0,0.2,0.4,0.4,0.0,0.8,0.2,0.0,0.2,0.0,0.0,0.4,0.6,0.4,0.4,3.0
1370,1637131805315.jpg,1637131819159.jpg,1637131856123.jpg,1637131917027.jpg,1637131982299.jpg,3,0.4,0.2,0.2,0.2,0.4,0.4,0.0,1.0,0.2,0.4,0.2,0.0,0.0,0.4,0.6,0.8,0.6,2.0
1371,1637132164695.jpg,1637132187480.jpg,1637132226988.jpg,1637132251901.jpg,1637132291835.jpg,3,0.4,0.6,0.4,0.6,0.8,0.6,0.4,0.8,0.2,0.4,0.0,0.0,0.4,0.4,0.4,0.8,0.6,2.0
1372,1637132408509.jpg,1637132430237.jpg,1637132450702.jpg,1637132475603.jpg,1637132488927.jpg,0,0.4,0.2,0.2,0.4,0.2,0.4,0.4,1.0,0.6,0.2,0.2,0.0,0.2,0.2,0.8,0.6,0.4,1.0
1373,1637132659020.jpg,1637132687996.jpg,1637132701582.jpg,1637132720425.jpg,1637132738091.jpg,3,0.4,0.4,0.2,0.4,0.4,0.4,0.4,1.0,0.2,1.0,0.2,0.0,0.6,0.8,1.0,0.6,0.8,2.0
1374,1637132995412.jpg,1637133019381.jpg,1637133044468.jpg,1637133067808.jpg,1637133088133.jpg,3,0.0,0.2,0.0,0.2,0.2,0.2,0.0,1.0,0.0,0.6,0.4,0.0,0.8,0.4,0.8,1.0,0.2,2.0
1375,1637133260175.jpg,1637133292116.jpg,1637133352840.jpg,1637133372349.jpg,1637133394333.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.2,0.6,0.0,0.4,0.6,0.4,1.0
1376,1637133562360.jpg,1637133576049.jpg,1637133588523.jpg,1637133602099.jpg,1637133616301.jpg,2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.6,1.0,0.4,1.0,0.6,0.8,1.0,0.4,1.0
1377,1637133765588.jpg,1637133806673.jpg,1637133818560.jpg,1637133832543.jpg,1637133848022.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.6,0.2,0.8,0.0,1.0,0.6,0.2,1.0
1378,1637160412344.jpg,1637160431384.jpg,1637160451406.jpg,1637160494544.jpg,1637160515089.jpg,3,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.4,0.0,0.6,2.0
1379,1637160651558.jpg,1637160679114.jpg,1637160694997.jpg,1637160715094.jpg,1637160766218.jpg,1,0.2,0.4,0.4,0.4,0.6,0.0,0.0,0.4,0.0,0.8,0.2,0.0,0.0,0.8,0.2,0.4,0.2,1.0
1380,1637160887843.jpg,1637160910653.jpg,1637160930960.jpg,1637160979562.jpg,1637160994189.jpg,2,0.2,0.2,0.2,0.2,0.4,0.2,0.0,0.8,0.0,0.6,0.2,0.0,0.0,0.6,0.4,0.2,0.0,1.0
1381,1637161189040.jpg,1637161204283.jpg,1637161220387.jpg,1637161236900.jpg,1637161253425.jpg,2,0.4,0.4,0.2,0.6,0.6,0.4,0.0,0.8,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.2,0.2,1.0
1382,1637161392592.jpg,1637161423448.jpg,1637161445293.jpg,1637161463840.jpg,1637161482620.jpg,4,0.6,0.8,0.6,0.6,0.8,0.6,0.0,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.0
1383,1637161760259.jpg,1637161778126.jpg,1637161819439.jpg,1637161837037.jpg,1637161867476.jpg,5,0.2,0.6,0.4,0.4,0.6,0.2,0.2,0.8,0.6,0.2,0.2,0.0,0.4,0.2,0.4,0.2,0.0,3.0
1384,1637162111426.jpg,1637162128423.jpg,1637162149828.jpg,1637162209521.jpg,1637162241251.jpg,6,0.4,0.6,0.6,0.6,0.6,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,3.0
1385,1637162674534.jpg,1637162696069.jpg,1637162717894.jpg,1637162749925.jpg,1637162766515.jpg,7,0.6,1.0,0.4,1.0,0.8,0.6,0.2,0.8,0.4,0.2,0.2,0.0,0.6,0.0,0.4,0.0,0.0,4.0
1386,1637163025420.jpg,1637163060190.jpg,1637163075140.jpg,1637163101866.jpg,1637163121410.jpg,6,0.2,0.8,0.8,0.4,0.8,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,3.0
1387,1637163431643.jpg,1637163454863.jpg,1637163485773.jpg,1637163510614.jpg,1637163529575.jpg,4,0.4,0.2,0.0,0.2,0.2,0.4,0.2,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,2.0
1388,1637163730840.jpg,1637163752319.jpg,1637163781911.jpg,1637163807679.jpg,1637163820497.jpg,5,0.2,0.2,0.2,0.4,0.4,0.0,0.0,0.8,0.4,0.0,0.2,0.0,0.4,0.0,0.4,0.2,0.0,3.0
1389,1637164094469.jpg,1637164116136.jpg,1637164141043.jpg,1637164157930.jpg,1637164175048.jpg,7,0.8,1.0,1.0,1.0,1.0,0.8,0.2,1.0,0.0,0.8,0.2,0.0,0.0,0.6,0.0,0.4,0.0,4.0
1390,1637164435611.jpg,1637164463089.jpg,1637164477786.jpg,1637164532344.jpg,1637164549550.jpg,8,0.6,0.8,0.6,0.8,0.8,0.6,0.2,1.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,4.0
1391,1639541436929.jpg,1639541446361.jpg,1639541457183.jpg,1639541465597.jpg,1639541473600.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.6,0.6,0.6,1.0,0.2,1.0,0.6,0.2,1.0
1392,1639541598487.jpg,1639541615687.jpg,1639541627131.jpg,1639541636379.jpg,1639541643784.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,0.0,1.0,0.2,1.0,0.8,0.0,1.0
1393,1639541760975.jpg,1639541771119.jpg,1639541790599.jpg,1639541798717.jpg,1639541806836.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,1.0,0.6,0.2,1.0,0.6,0.4,0.8,0.0,1.0
1394,1639541972980.jpg,1639541981862.jpg,1639541995662.jpg,1639542006371.jpg,1639542025332.jpg,0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.4,0.8,0.2,0.4,0.2,0.6,0.0,1.0,0.4,0.0,1.0
1395,1639542294091.jpg,1639542303435.jpg,1639542315942.jpg,1639542325037.jpg,1639542339288.jpg,0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.6,0.6,0.0,0.2,0.2,0.8,0.0,1.0,0.4,0.0,1.0
1396,1639542452044.jpg,1639542462406.jpg,1639542477402.jpg,1639542486283.jpg,1639542493548.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.6,0.0,0.0,0.8,0.6,1.0,0.2,0.0,1.0
1397,1639542691759.jpg,1639542705359.jpg,1639542739099.jpg,1639542751053.jpg,1639542761165.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.2,0.0,0.8,0.0,0.8,0.4,0.0,1.0
1398,1639542914092.jpg,1639542929648.jpg,1639542938765.jpg,1639542949312.jpg,1639542963232.jpg,0,0.0,0.4,0.0,0.4,0.2,0.0,0.0,1.0,0.0,0.8,0.4,0.4,0.8,0.8,0.2,0.4,0.0,1.0
1399,1639543162855.jpg,1639543172280.jpg,1639543183361.jpg,1639543193613.jpg,1639543203950.jpg,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.6,0.0,0.6,1.0,0.8,0.6,0.0,1.0
1400,1639543351758.jpg,1639543362424.jpg,1639543381021.jpg,1639543395098.jpg,1639543404000.jpg,0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,1.0,0.2,0.0,0.2,0.2,0.6,0.0,0.8,0.4,0.0,1.0
1401,1639543509528.jpg,1639543670314.jpg,1639543681238.jpg,1639543692848.jpg,1639543712240.jpg,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.0,0.4,0.2,0.2,0.0,0.6,0.4,0.4,1.0
1402,1639543960043.jpg,1639543970564.jpg,1639543988986.jpg,1639543999998.jpg,1639544009676.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,0.0,0.0,0.2,0.4,0.4,0.0,0.0,1.0
1403,1639544298286.jpg,1639544330798.jpg,1639544343756.jpg,1639544386447.jpg,1639544396417.jpg,0,0.4,0.0,0.0,0.2,0.4,0.4,0.0,1.0,0.2,0.4,0.2,0.0,0.4,0.0,0.8,0.2,0.0,1.0
1404,1639544521727.jpg,1639544530396.jpg,1639544539560.jpg,1639544550559.jpg,1639544565472.jpg,0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.6,0.2,0.0,0.6,0.6,0.6,0.4,0.0,1.0
1405,1639544731934.jpg,1639544755333.jpg,1639544765909.jpg,1639544795464.jpg,1639544813147.jpg,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4,0.0,0.8,0.2,0.0,1.0
1406,1639545019114.jpg,1639545027835.jpg,1639545041091.jpg,1639545057651.jpg,1639545069519.jpg,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.2,0.6,0.4,0.6,0.4,0.2,0.6,0.0,1.0
1407,1639545223475.jpg,1639545236222.jpg,1639545244527.jpg,1639545253378.jpg,1639545284668.jpg,1,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.6,0.0,0.2,0.2,0.2,0.4,0.6,0.2,0.2,0.0,1.0
1408,1639545802704.jpg,1639545815315.jpg,1639545829966.jpg,1639545842961.jpg,1639545852196.jpg,1,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.6,0.0,0.4,0.0,0.6,0.0,0.8,0.4,0.0,1.0
1409,1639545941356.jpg,1639545952357.jpg,1639545959988.jpg,1639545968995.jpg,1639545977834.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.2,0.0,0.8,0.6,0.0,1.0
1410,1639546093817.jpg,1639546113690.jpg,1639546128606.jpg,1639546144957.jpg,1639546160585.jpg,2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.6,0.2,0.2,0.6,0.0,0.8,0.2,0.6,0.6,0.0,1.0
1411,1639546566503.jpg,1639546577414.jpg,1639546592149.jpg,1639546609788.jpg,1639546622248.jpg,0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.6,0.0,0.2,0.0,0.0,0.0,0.8,0.4,0.0,1.0
1412,1639547041281.jpg,1639547054039.jpg,1639547066739.jpg,1639547078813.jpg,1639547092952.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6,0.0,0.2,0.0,0.4,0.0,1.0,0.4,0.0,1.0
1413,1639547952688.jpg,1639547968629.jpg,1639547981514.jpg,1639547996304.jpg,1639548012846.jpg,5,0.6,0.6,0.4,0.6,0.4,0.6,0.6,0.4,0.6,0.0,0.6,0.0,0.4,0.0,0.6,0.6,0.0,3.0
1414,1639548157082.jpg,1639548167457.jpg,1639548176950.jpg,1639548189170.jpg,1639548203542.jpg,5,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.8,0.0,0.6,0.2,0.0,3.0
1415,1639548366452.jpg,1639548377026.jpg,1639548384843.jpg,1639548394092.jpg,1639548420568.jpg,3,0.2,0.4,0.2,0.4,0.2,0.4,0.0,0.6,0.6,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,2.0
1416,1639548595905.jpg,1639548612078.jpg,1639548623323.jpg,1639548637785.jpg,1639548647525.jpg,3,0.4,0.4,0.2,0.2,0.6,0.6,0.0,0.6,0.6,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,2.0
1417,1639548818701.jpg,1639548854982.jpg,1639548874003.jpg,1639548890312.jpg,1639548900277.jpg,2,0.6,0.8,0.0,0.0,0.6,0.6,0.4,0.6,0.6,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,1.0
1418,1639549336456.jpg,1639549349375.jpg,1639549374766.jpg,1639549388459.jpg,1639549420945.jpg,1,0.4,0.2,0.0,0.2,0.4,0.4,0.4,0.6,1.0,0.0,0.2,0.0,0.4,0.0,0.8,0.2,0.0,1.0
1419,1639579471192.jpg,1639579485089.jpg,1639579511196.jpg,1639579522194.jpg,1639579534818.jpg,1,0.0,0.2,0.2,0.2,0.6,0.2,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.0
1420,1639580183436.jpg,1639580209430.jpg,1639580222848.jpg,1639580237528.jpg,1639580268408.jpg,3,0.4,0.6,0.4,0.6,0.4,0.8,0.4,0.6,0.6,0.0,0.0,0.0,0.4,0.0,0.8,0.4,0.6,2.0
1421,1639580406263.jpg,1639580417089.jpg,1639580427381.jpg,1639580435255.jpg,1639580445346.jpg,4,0.8,0.6,0.4,0.4,1.0,0.8,0.0,0.4,0.2,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.2,2.0
1422,1639580536653.jpg,1639580553205.jpg,1639580578216.jpg,1639580591587.jpg,1639580600796.jpg,3,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.2,0.8,0.4,0.0,2.0
1423,1639580683702.jpg,1639580705347.jpg,1639580715937.jpg,1639580724662.jpg,1639580734106.jpg,4,0.0,0.6,0.4,0.4,0.6,0.2,0.4,0.4,0.6,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,2.0
1424,1639580834452.jpg,1639580848825.jpg,1639580856663.jpg,1639580882532.jpg,1639580899633.jpg,6,0.4,0.6,0.6,0.6,0.6,0.4,0.0,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,3.0
1425,1639581020814.jpg,1639581029787.jpg,1639581038679.jpg,1639581047417.jpg,1639581055477.jpg,7,0.8,0.6,0.4,0.6,0.8,0.8,0.2,1.0,0.4,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4.0
1426,1639581177294.jpg,1639581222682.jpg,1639581210187.jpg,1639581234723.jpg,1639581241636.jpg,5,0.4,0.6,0.4,0.6,0.4,0.8,0.4,1.0,0.0,0.0,0.2,0.2,0.2,0.0,0.8,0.2,0.0,3.0
1427,1639581353043.jpg,1639581368665.jpg,1639581377203.jpg,1639581389362.jpg,1639581398338.jpg,1,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.2,0.2,0.0,0.8,0.2,0.6,0.4,0.0,1.0
1428,1639581518774.jpg,1639581548043.jpg,1639581538159.jpg,1639581558237.jpg,1639581565819.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4,0.0,0.0,0.4,0.4,0.6,0.0,0.0,1.0
1429,1639581716409.jpg,1639581728446.jpg,1639581735901.jpg,1639581748988.jpg,1639581765093.jpg,1,0.2,0.0,0.0,0.2,0.0,0.2,0.2,1.0,0.0,0.4,0.4,0.0,0.4,0.4,1.0,0.4,0.0,1.0
1430,1639582741201.jpg,1639582773903.jpg,1639582788652.jpg,1639582808557.jpg,1639582845192.jpg,2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.0
1431,1639373654603.jpg,1639373670907.jpg,1639373701142.jpg,1639373771918.jpg,1639373790374.jpg,4,0.8,0.8,0.8,0.4,0.8,0.4,0.2,0.2,0.0,0.4,0.0,0.0,0.6,0.4,0.6,0.2,0.0,2.0
1432,1639373992916.jpg,1639374023812.jpg,1639374057585.jpg,1639374079840.jpg,1639374097473.jpg,2,0.2,0.6,0.4,0.4,0.6,0.2,0.2,0.4,1.0,0.2,0.0,0.0,0.0,0.2,0.6,0.2,0.0,1.0
1433,1639374257418.jpg,1639374276154.jpg,1639374292372.jpg,1639374327786.jpg,1639374341059.jpg,1,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.6,1.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.2,1.0
1434,1639374474738.jpg,1639374485045.jpg,1639374495408.jpg,1639374509249.jpg,1639374525609.jpg,0,0.4,0.4,0.4,0.4,0.6,0.4,0.2,0.6,0.6,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
1435,1639375283047.jpg,1639375300500.jpg,1639375316962.jpg,1639375333843.jpg,1639375351636.jpg,0,0.4,0.6,0.6,0.2,0.6,0.4,0.2,0.2,0.8,0.2,0.0,0.0,0.2,0.0,0.8,0.0,0.2,1.0
1436,1639375469859.jpg,1639375497040.jpg,1639375508521.jpg,1639375540347.jpg,1639375563990.jpg,2,0.4,0.4,0.4,0.4,0.6,0.2,0.6,0.0,0.4,0.2,0.0,0.0,0.4,0.2,0.6,0.0,0.0,1.0
1437,1639375719073.jpg,1639375756050.jpg,1639375780138.jpg,1639375791130.jpg,1639375820275.jpg,2,0.2,0.4,0.4,0.4,0.6,0.2,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0
1438,1639375956565.jpg,1639375966859.jpg,1639375979924.jpg,1639376002312.jpg,1639376017235.jpg,1,0.4,0.8,0.6,0.4,0.8,0.2,0.4,0.0,0.4,0.0,0.4,0.2,0.0,0.0,0.6,0.0,0.0,1.0
1439,1639376192858.jpg,1639376211387.jpg,1639376233609.jpg,1639376272428.jpg,1639376467791.jpg,2,0.0,0.4,0.4,0.4,0.6,0.0,0.0,0.4,0.8,0.6,0.0,0.0,0.2,0.2,0.6,0.4,0.0,1.0
1440,1639376596641.jpg,1639376608182.jpg,1639376630928.jpg,1639376662295.jpg,1639376677203.jpg,1,0.4,0.6,0.4,0.6,0.8,0.6,0.4,0.4,1.0,0.0,0.2,0.0,0.2,0.0,0.4,0.4,0.0,1.0
1441,1639376849094.jpg,1639376881936.jpg,1639376933169.jpg,1639376974800.jpg,1639376986076.jpg,0,0.0,0.4,0.2,0.2,0.6,0.0,0.2,0.8,0.8,0.0,0.2,0.0,0.0,0.0,0.6,0.4,0.0,1.0
1442,1639377125785.jpg,1639377137394.jpg,1639377155340.jpg,1639377207340.jpg,1639377221774.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.0,1.0
1443,1639377664371.jpg,1639377683837.jpg,1639377700985.jpg,1639377712433.jpg,1639377725031.jpg,4,0.6,0.6,0.6,0.6,0.6,0.6,0.2,0.6,1.0,0.2,0.0,0.0,0.2,0.2,0.4,0.0,0.0,2.0
1444,1639377898928.jpg,1639377911321.jpg,1639377924630.jpg,1639377940836.jpg,1639377966359.jpg,4,0.0,0.4,0.2,0.6,0.4,0.0,0.2,0.8,0.6,0.2,0.0,0.0,0.2,0.0,1.0,0.0,0.2,2.0
1445,1639378137896.jpg,1639378152243.jpg,1639378166420.jpg,1639378182714.jpg,1639378228420.jpg,1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,1.0,0.6,0.6,0.4,1.0,0.0,0.8,0.8,0.0,1.0
1446,1639378475320.jpg,1639378487016.jpg,1639378505763.jpg,1639378519294.jpg,1639378534890.jpg,1,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.6,1.0,0.4,0.4,0.2,0.4,0.0,0.8,0.4,0.0,1.0
1447,1639379149401.jpg,1639379161672.jpg,1639379177091.jpg,1639379220000.jpg,1639379239138.jpg,1,0.6,0.2,0.2,0.4,0.2,0.4,0.6,0.2,0.8,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,1.0
1448,1639379754370.jpg,1639379800511.jpg,1639379827987.jpg,1639379845627.jpg,1639379872627.jpg,1,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.8,1.0,0.2,0.0,0.0,0.2,0.0,0.8,0.4,0.0,1.0
1449,1639380418658.jpg,1639380430459.jpg,1639380450468.jpg,1639380467425.jpg,1639380482931.jpg,0,0.2,0.2,0.2,0.4,0.4,0.2,0.4,0.4,0.8,0.4,0.2,0.0,0.4,0.0,0.4,0.4,0.0,1.0
1450,1639380615834.jpg,1639380648465.jpg,1639380669192.jpg,1639380680420.jpg,1639380726946.jpg,3,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.8,0.0,0.4,0.2,0.8,0.0,1.0,0.4,0.0,2.0
1451,1639380870329.jpg,1639380890993.jpg,1639380911535.jpg,1639380934880.jpg,1639380971845.jpg,3,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.2,0.6,0.2,0.0,0.0,0.4,0.2,0.8,0.2,0.0,2.0
1452,1639381161345.jpg,1639381175161.jpg,1639381192346.jpg,1639381209965.jpg,1639381249369.jpg,3,0.2,0.4,0.2,0.0,0.2,0.2,0.4,0.2,1.0,0.0,0.0,0.0,0.4,0.0,0.6,0.2,0.0,2.0
1453,1639381359130.jpg,1639381368800.jpg,1639381396165.jpg,1639381423027.jpg,1639381448898.jpg,2,0.6,0.8,0.6,0.4,0.6,0.6,0.2,0.8,1.0,0.2,0.0,0.0,0.4,0.0,0.4,0.0,0.0,1.0
1454,1639381599132.jpg,1639381612390.jpg,1639381634013.jpg,1639381651017.jpg,1639381662290.jpg,1,0.8,0.8,0.8,0.8,0.8,0.8,0.2,1.0,1.0,0.0,0.0,0.0,0.6,0.0,0.6,0.2,0.0,1.0
1455,1639381880844.jpg,1639381907341.jpg,1639381918365.jpg,1639381932646.jpg,1639381950963.jpg,4,0.6,0.6,0.6,0.6,0.8,0.8,0.2,0.8,0.8,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,2.0
1456,1639382165638.jpg,1639382185544.jpg,1639382215967.jpg,1639382229980.jpg,1639382246982.jpg,2,0.2,0.2,0.2,0.2,0.2,0.4,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.0,1.0,0.2,0.4,1.0
1457,1639410351931.jpg,1639410367265.jpg,1639410377142.jpg,1639410391607.jpg,1639410402665.jpg,3,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.6,0.6,0.2,0.6,0.8,0.6,0.4,0.2,2.0
1458,1639410567199.jpg,1639410585535.jpg,1639410599548.jpg,1639410609262.jpg,1639410624282.jpg,6,0.0,0.2,0.2,0.2,0.2,0.0,0.0,1.0,0.2,0.4,0.2,0.0,0.4,0.4,0.6,0.2,0.0,3.0
1459,1639410784505.jpg,1639410794753.jpg,1639410802562.jpg,1639410812422.jpg,1639410823650.jpg,5,0.4,0.6,0.4,0.6,0.4,0.4,0.6,1.0,0.0,0.0,0.2,0.0,0.2,0.0,1.0,0.2,0.0,3.0
1460,1639410957553.jpg,1639410967913.jpg,1639410982835.jpg,1639410994706.jpg,1639411010216.jpg,3,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.2,0.0,2.0
1461,1639411102734.jpg,1639411123872.jpg,1639411133633.jpg,1639411147118.jpg,1639411185508.jpg,1,0.4,0.2,0.4,0.4,0.6,0.4,0.2,0.8,0.2,0.2,0.0,0.0,0.2,0.4,0.2,0.2,0.0,1.0
1462,1639411286865.jpg,1639411298274.jpg,1639411315852.jpg,1639411325963.jpg,1639411338016.jpg,1,0.6,0.8,0.6,0.8,0.8,0.8,0.2,0.6,0.0,0.0,0.4,0.2,0.4,0.0,0.8,0.2,0.0,1.0
1463,1639411428582.jpg,1639411445109.jpg,1639411460870.jpg,1639411474538.jpg,1639411485949.jpg,0,0.2,0.4,0.2,0.2,0.6,0.2,0.2,0.6,0.6,0.2,0.0,0.0,0.4,0.0,0.8,0.0,0.0,1.0
1464,1639411601336.jpg,1639411616362.jpg,1639411625741.jpg,1639411636277.jpg,1639411653828.jpg,1,0.0,0.4,0.0,0.2,0.4,0.0,0.4,0.6,0.0,0.2,0.2,0.0,0.2,0.2,0.4,0.2,0.2,1.0
1465,1639411747234.jpg,1639411759513.jpg,1639411776202.jpg,1639411797578.jpg,1639411818431.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.4,0.0,0.4,0.0,0.6,0.4,0.0,1.0
1466,1639411997065.jpg,1639412066230.jpg,1639412092123.jpg,1639412110076.jpg,1639412127522.jpg,0,0.6,0.6,0.4,0.6,0.6,0.6,0.4,1.0,1.0,0.2,0.0,0.0,0.2,0.0,1.0,0.4,0.0,1.0
1467,1639412424364.jpg,1639412438533.jpg,1639412466805.jpg,1639412487826.jpg,1639412528174.jpg,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.8,0.6,0.8,0.2,0.8,0.2,0.8,0.8,0.0,1.0
1468,1639554732530.jpg,1639554744179.jpg,1639554753693.jpg,1639554760511.jpg,1639554768964.jpg,1,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.6,0.0,0.6,0.0,0.0,0.0,0.4,0.6,0.0,0.4,1.0
1469,1639554839928.jpg,1639554850724.jpg,1639554861516.jpg,1639554871559.jpg,1639554881725.jpg,2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.6,0.2,0.0,1.0
1470,1639555033701.jpg,1639555043112.jpg,1639555054058.jpg,1639555064251.jpg,1639555077105.jpg,2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.2,0.6,0.2,0.2,0.2,0.8,0.8,0.4,1.0
1471,1639555557395.jpg,1639555565273.jpg,1639555572484.jpg,1639555589151.jpg,1639555619574.jpg,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.6,0.0,1.0
1472,1639555822291.jpg,1639555840043.jpg,1639555852049.jpg,1639555864636.jpg,1639555968622.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.8,0.4,0.4,0.6,0.6,1.0,0.8,0.4,1.0
1473,1639556140806.jpg,1639556159509.jpg,1639556168141.jpg,1639556178458.jpg,1639556190849.jpg,1,0.0,0.0,0.0,0.0,0.0,0.2,0.4,1.0,0.0,0.6,0.0,0.0,0.6,0.6,1.0,0.6,0.4,1.0
1474,1639556505939.jpg,1639556516318.jpg,1639556524319.jpg,1639556533890.jpg,1639556552321.jpg,1,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.6,0.0,0.4,0.2,0.0,0.8,0.4,0.6,0.2,0.0,1.0
