,image1,image2,image3,image4,image5,loc_dirty,Is there junk?,Is there a lot of trash?,Is there a lot of garbage?,Is there a lot of waste?,Is there a lot of rubbish?,Is there any type of junk?,Is there any metal on the ground?,Is there water?,Is there grass?,Is there sand?,Are there buildings?,Are there structures?,Are there walls?,Is the ground sand?,Are there stones?,Are there houses?,Are there trees?
2901,1643281723727.jpg,1643281734215.jpg,1643281745002.jpg,1643281758046.jpg,1643281806914.jpg,5,0.8,0.8,0.8,0.8,1.0,0.8,0.4,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2902,1643267186869.jpg,1643267203696.jpg,1643267219873.jpg,1643267230528.jpg,1643267240597.jpg,1,0.4,0.2,0.0,0.4,0.2,0.4,0.0,0.6,0.2,0.0,0.2,0.2,1.0,0.0,0.8,0.6,0.2
2903,1643268433149.jpg,1643268447206.jpg,1643268460227.jpg,1643268473304.jpg,1643268481476.jpg,1,0.0,0.2,0.0,0.2,0.6,0.0,0.0,0.8,1.0,0.0,0.6,0.0,0.4,0.0,0.6,0.6,0.2
2904,1643266779626.jpg,1643266796549.jpg,1643266810906.jpg,1643266831652.jpg,1643266853674.jpg,1,0.6,0.4,0.2,0.4,0.6,0.6,0.2,0.6,0.6,0.0,0.4,0.2,0.4,0.0,0.4,0.6,0.4
2905,1643267894965.jpg,1643267909423.jpg,1643267922009.jpg,1643267947513.jpg,1643267968301.jpg,1,0.8,1.0,0.8,0.8,1.0,0.8,1.0,0.8,1.0,0.4,0.6,0.0,0.0,0.2,0.0,1.0,1.0
2906,1643266406782.jpg,1643266419410.jpg,1643266432626.jpg,1643266452735.jpg,1643266475108.jpg,5,0.8,0.6,0.6,0.6,0.8,1.0,0.2,0.8,0.2,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0
2907,1643265863811.jpg,1643265873227.jpg,1643265884726.jpg,1643265894528.jpg,1643265912247.jpg,1,0.4,0.6,0.4,0.4,0.8,0.6,0.6,0.8,0.6,0.2,0.4,0.2,0.0,0.0,0.4,0.6,0.2
2908,1643266157416.jpg,1643266182801.jpg,1643266192262.jpg,1643266206875.jpg,1643266220206.jpg,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.2,0.0,0.0,0.2,0.0,1.0,0.2,0.0,0.2,0.4
2909,1643265582588.jpg,1643265595087.jpg,1643265607292.jpg,1643265618697.jpg,1643265636536.jpg,1,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2910,1643264314523.jpg,1643264325997.jpg,1643264343116.jpg,1643264356613.jpg,1643264370045.jpg,1,0.0,0.2,0.0,0.4,0.4,0.2,0.4,0.8,0.4,0.0,0.4,0.0,0.4,0.0,0.8,0.6,0.0
2911,1643265269510.jpg,1643265278331.jpg,1643265291769.jpg,1643265309185.jpg,1643265324687.jpg,0,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.8,0.2,0.0,0.4,0.0,0.2,0.0,0.6,0.4,0.0
2912,1643265035074.jpg,1643265046156.jpg,1643265058120.jpg,1643265072156.jpg,1643265084191.jpg,1,0.4,0.8,0.4,0.8,1.0,0.6,0.2,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
2913,1643264663052.jpg,1643264674152.jpg,1643264689000.jpg,1643264716818.jpg,1643264781936.jpg,1,0.6,0.6,0.6,0.8,0.8,0.6,0.2,1.0,0.0,0.2,0.0,0.0,0.8,0.2,1.0,0.2,0.0
2914,1643615420328.jpg,1643615430275.jpg,1643615467418.jpg,1643615507700.jpg,1643615521649.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.4,0.6,0.0,1.0,0.6,0.0
2915,1643617712238.jpg,1643617727065.jpg,1643617756223.jpg,1643617784358.jpg,1643617825765.jpg,1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.2,0.0,0.6,0.4,0.8,0.0,0.8,0.6,0.0
2916,1643614316014.jpg,1643614329687.jpg,1643614347650.jpg,1643614365317.jpg,1643614395554.jpg,2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,1.0,0.0,0.2,0.6,0.4,0.4,0.0,0.8,0.6,0.0
2917,1643616483039.jpg,1643616493583.jpg,1643616512946.jpg,1643616538695.jpg,1643616556842.jpg,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.6,0.8,0.6,1.0,0.6,1.0,0.8,0.0
2918,1643538790406.jpg,1643538808446.jpg,1643538817960.jpg,1643538920163.jpg,1643538960550.jpg,1,0.4,0.2,0.0,0.2,0.4,0.4,0.2,0.6,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.4,0.4
2919,1643627666423.jpg,1643627717296.jpg,1643627741626.jpg,1643627802958.jpg,1643627819028.jpg,1,0.2,0.0,0.0,0.2,0.2,0.2,0.0,1.0,0.6,0.2,0.8,0.0,0.6,0.0,1.0,0.8,0.2
2920,1643628300765.jpg,1643628355094.jpg,1643628380053.jpg,1643628397152.jpg,1643628432338.jpg,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.2,0.0,0.8,0.0,1.0,0.6,0.0
2921,1643628753757.jpg,1643628764932.jpg,1643628777185.jpg,1643628789715.jpg,1643628823129.jpg,2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.8,0.2,0.2,0.4,0.0,0.2,0.2,0.2,0.4,0.0
2922,1643629189931.jpg,1643629204047.jpg,1643629215819.jpg,1643629226727.jpg,1643629263556.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.2,0.0,0.2,0.0,0.4,0.0,0.6,0.2,0.0
2923,1643630622548.jpg,1643630645421.jpg,1643630657329.jpg,1643630679842.jpg,1643630691191.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.2,0.2,0.6,0.4,0.8,0.4,0.2
2924,1643629738579.jpg,1643629776197.jpg,1643629806349.jpg,1643629868129.jpg,1643629907533.jpg,1,0.4,0.2,0.2,0.2,0.4,0.2,0.0,0.8,0.0,0.0,0.2,0.0,0.8,0.0,1.0,0.2,0.0
2925,1643630129442.jpg,1643630140046.jpg,1643630151210.jpg,1643630160895.jpg,1643630216999.jpg,2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.6,0.8,0.6,0.8,0.6,0.8,0.8,0.0
2926,1643636943260.jpg,1643636954156.jpg,1643636968876.jpg,1643636980486.jpg,1643637063530.jpg,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.2,0.2,0.4,0.0,0.8,0.4,0.0
2927,1643638008363.jpg,1643638024162.jpg,1643638040178.jpg,1643638078181.jpg,1643638135631.jpg,5,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.8,0.2,0.2,0.6,0.0,0.6,0.2,0.6,0.6,0.0
2928,1643635950438.jpg,1643635974496.jpg,1643636009791.jpg,1643636065122.jpg,1643636084869.jpg,2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.8,0.2,0.0,0.4,0.2,0.4,0.0,0.6,0.4,0.0
2929,1643636369920.jpg,1643636382944.jpg,1643636417141.jpg,1643636540482.jpg,1643636602915.jpg,5,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.8,0.8,0.2,0.2,0.2,0.8,0.0,0.6,0.8,0.0
2930,1643634489219.jpg,1643634528083.jpg,1643634551143.jpg,1643634567102.jpg,1643634671983.jpg,1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.8,0.0,0.0,0.0,0.4,0.0,1.0,0.6,0.0
2931,1643631941958.jpg,1643631991197.jpg,1643632522789.jpg,1643632645515.jpg,1643632654540.jpg,1,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.4,0.2,0.8,0.6,0.8,0.0,1.0,0.8,0.0
2932,1643635121605.jpg,1643635134303.jpg,1643635148901.jpg,1643635160988.jpg,1643635183708.jpg,6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.8,0.0,1.0,0.8,0.0
2933,1643633707242.jpg,1643633729340.jpg,1643633739765.jpg,1643633767910.jpg,1643633779433.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,1.0,0.2,0.4,0.0,0.4,0.0,1.0,0.4,0.0
2934,1643264047851.jpg,1643264060394.jpg,1643264091601.jpg,1643264105403.jpg,1643264149227.jpg,1,0.2,0.2,0.2,0.4,0.6,0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.0
2935,1643261761368.jpg,1643261905813.jpg,1643261945826.jpg,1643262038441.jpg,1643262165300.jpg,1,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0
2936,1643263693411.jpg,1643263714594.jpg,1643263722721.jpg,1643263738330.jpg,1643263765562.jpg,0,0.2,0.0,0.0,0.2,0.4,0.2,0.0,1.0,0.8,0.2,0.2,0.0,0.0,0.0,0.6,0.2,0.0
2937,1643263104467.jpg,1643263131150.jpg,1643263154244.jpg,1643263167894.jpg,1643263181393.jpg,0,0.6,0.4,0.6,0.6,0.6,0.6,0.4,0.8,1.0,0.0,0.2,0.0,0.6,0.0,0.8,0.2,0.0
2938,1643271862879.jpg,1643271872109.jpg,1643271919300.jpg,1643271942429.jpg,1643271979822.jpg,1,0.2,0.0,0.0,0.0,0.2,0.2,0.2,1.0,0.8,0.0,0.4,0.0,0.2,0.0,1.0,0.6,0.0
2939,1643270993144.jpg,1643271006504.jpg,1643271024980.jpg,1643271036829.jpg,1643271061012.jpg,1,0.6,0.4,0.4,0.4,0.6,0.6,0.8,0.8,1.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
2940,1643271464460.jpg,1643271481710.jpg,1643271501510.jpg,1643271601079.jpg,1643271630152.jpg,0,0.4,0.4,0.4,0.8,0.8,0.4,0.2,0.8,1.0,0.0,0.2,0.0,0.4,0.0,0.4,0.2,0.0
2941,1643273293412.jpg,1643273325542.jpg,1643273337427.jpg,1643273361304.jpg,1643273372632.jpg,0,0.4,0.2,0.0,0.0,0.4,0.4,0.2,1.0,1.0,0.2,0.4,0.0,0.6,0.0,0.8,0.8,0.0
2942,1643291013876.jpg,1643291024615.jpg,1643291043380.jpg,1643291059381.jpg,1643291089155.jpg,0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0
2943,1643431700188.jpg,1643431733770.jpg,1643431745707.jpg,1643431759646.jpg,1643431776059.jpg,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.2,0.0,0.0,0.0,0.2,1.0,0.2,0.0
2944,1643289950015.jpg,1643289959042.jpg,1643289975297.jpg,1643289994952.jpg,1643290003416.jpg,5,0.2,0.4,0.2,0.2,0.4,0.2,0.4,1.0,1.0,0.2,0.0,0.0,0.0,0.2,0.4,0.2,0.0
2945,1643431935809.jpg,1643431947686.jpg,1643431992811.jpg,1643432062525.jpg,1643432042578.jpg,1,0.0,0.4,0.4,0.2,0.4,0.2,0.2,0.8,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.2,0.0
2946,1643432470454.jpg,1643432486676.jpg,1643432520950.jpg,1643432534574.jpg,1643432560814.jpg,1,0.4,0.0,0.0,0.2,0.2,0.4,0.8,0.8,0.8,0.4,0.8,0.0,0.2,0.2,1.0,0.8,0.8
2947,1643289338825.jpg,1643289363656.jpg,1643289374207.jpg,1643289383591.jpg,1643289420026.jpg,0,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0
2948,1643290489101.jpg,1643290497622.jpg,1643290507371.jpg,1643290523970.jpg,1643290533800.jpg,1,0.8,0.2,0.2,0.2,0.4,0.6,0.4,0.4,0.6,0.0,0.2,0.0,0.6,0.0,1.0,0.2,0.0
2949,1643290806801.jpg,1643290816815.jpg,1643290826826.jpg,1643290863291.jpg,1643290891614.jpg,0,0.4,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.8,0.0,0.4,0.0,0.4,0.0,0.6,0.2,0.0
2950,1643274863927.jpg,1643274876083.jpg,1643274886717.jpg,1643274898547.jpg,1643274910407.jpg,1,0.4,0.4,0.6,0.6,1.0,0.4,0.8,1.0,0.8,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.4
2951,1643270069863.jpg,1643270081160.jpg,1643270098090.jpg,1643270109806.jpg,1643270121371.jpg,1,0.4,0.2,0.2,0.0,0.6,0.4,0.6,0.6,1.0,0.2,0.0,0.2,0.0,0.0,0.8,0.4,0.0
2952,1643270657844.jpg,1643270675543.jpg,1643270690017.jpg,1643270708895.jpg,1643270742110.jpg,0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.8,0.6,0.4,0.2,0.0,0.0,0.0,0.4,0.2,0.0
2953,1643277230142.jpg,1643277240373.jpg,1643277263062.jpg,1643277273458.jpg,1643277296624.jpg,0,0.2,0.0,0.0,0.0,0.6,0.4,0.0,0.6,0.6,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0
2954,1643433731780.jpg,1643433746978.jpg,1643433767333.jpg,1643433786740.jpg,1643433797273.jpg,1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.6,0.0,0.8,0.4,0.6,0.0,0.6,0.8,0.0
2955,1643432881822.jpg,1643432912968.jpg,1643432982390.jpg,1643433019781.jpg,1643433049936.jpg,1,0.2,0.0,0.0,0.2,0.4,0.2,0.0,0.8,0.8,0.2,0.0,0.0,0.2,0.0,1.0,0.2,0.0
2956,1643433277831.jpg,1643433311747.jpg,1643433323811.jpg,1643433339440.jpg,1643433359565.jpg,0,0.4,0.0,0.2,0.0,0.2,0.4,0.4,0.8,1.0,0.0,0.4,0.0,0.2,0.0,0.8,0.6,0.0
2957,1643434050165.jpg,1643434059716.jpg,1643434073588.jpg,1643434109533.jpg,1643434130922.jpg,0,0.2,0.4,0.4,0.4,0.6,0.4,0.4,1.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2958,1643437045827.jpg,1643437054218.jpg,1643437070190.jpg,1643437084125.jpg,1643437102434.jpg,1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,1.0,0.0,0.4,0.2,0.0,0.0,0.6,0.6,0.2
2959,1643435315730.jpg,1643435329760.jpg,1643435342830.jpg,1643435357452.jpg,1643435413472.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0,0.2,0.0,0.0,0.2,0.2,0.8,0.0,0.0
2960,1643435536791.jpg,1643435548260.jpg,1643435571975.jpg,1643435592432.jpg,1643435659681.jpg,2,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.8,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.2
2961,1643435854135.jpg,1643435869837.jpg,1643435886103.jpg,1643435899931.jpg,1643435910153.jpg,5,0.4,0.4,0.4,0.4,0.4,0.4,0.2,1.0,1.0,0.4,0.4,0.0,0.6,0.0,1.0,0.4,0.0
2962,1643287910005.jpg,1643287928285.jpg,1643287944534.jpg,1643287972355.jpg,1643288025387.jpg,2,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
2963,1643288846595.jpg,1643288857624.jpg,1643288870596.jpg,1643288918044.jpg,1643288935296.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
2964,1643287680083.jpg,1643287693748.jpg,1643287706477.jpg,1643287738646.jpg,1643287772662.jpg,1,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.8,1.0,0.0,0.0,0.0,0.2,0.0,0.8,0.2,0.0
2965,1643288418001.jpg,1643288434181.jpg,1643288463961.jpg,1643288481637.jpg,1643288504140.jpg,2,0.6,0.4,0.4,0.6,0.8,0.4,0.6,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2966,1643276906115.jpg,1643276917738.jpg,1643276932143.jpg,1643276943066.jpg,1643276952943.jpg,1,0.4,0.4,0.4,0.4,0.6,0.6,0.2,0.8,1.0,0.2,0.4,0.0,0.0,0.0,0.4,0.4,0.0
2967,1643287306600.jpg,1643287315754.jpg,1643287326604.jpg,1643287355764.jpg,1643287368593.jpg,2,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2968,1643286839995.jpg,1643286870584.jpg,1643286884783.jpg,1643286908132.jpg,1643286926311.jpg,0,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.6,0.8,0.0,0.2,0.0,0.0,0.0,0.8,0.2,0.0
2969,1643275394811.jpg,1643275407577.jpg,1643275423359.jpg,1643275450540.jpg,1643275475513.jpg,5,0.8,0.4,0.4,0.8,0.6,0.8,0.0,0.8,0.8,0.2,0.2,0.2,0.8,0.2,0.2,0.4,0.0
2970,1643471367579.jpg,1643471393667.jpg,1643471412996.jpg,1643471426580.jpg,1643471459911.jpg,1,0.6,0.2,0.2,0.4,0.4,0.6,0.4,1.0,0.6,0.0,0.6,0.0,0.2,0.0,0.4,0.6,0.0
2971,1643470676172.jpg,1643470756678.jpg,1643470782343.jpg,1643470833617.jpg,1643470848556.jpg,5,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.6,0.6,0.0
2972,1643470292442.jpg,1643470301063.jpg,1643470331244.jpg,1643470352148.jpg,1643470363374.jpg,2,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.8,0.4,0.6,0.2,0.0,0.0,0.2,0.2,0.4,0.2
2973,1643471075261.jpg,1643471090376.jpg,1643471101284.jpg,1643471157205.jpg,1643471168258.jpg,5,0.2,0.2,0.2,0.4,0.2,0.2,0.2,1.0,0.0,0.2,0.8,0.0,0.4,0.2,0.8,0.8,0.0
2974,1643607851309.jpg,1643607869636.jpg,1643607882032.jpg,1643607902168.jpg,1643607916455.jpg,10,0.0,0.8,0.6,0.8,0.6,0.0,1.0,0.8,0.2,0.2,0.4,0.0,0.6,0.2,0.8,0.4,0.2
2975,1643266719054.jpg,1643266725417.jpg,1643266732585.jpg,1643266757266.jpg,1643266764679.jpg,10,0.8,1.0,1.0,1.0,1.0,0.8,0.6,0.4,0.4,0.2,0.2,0.2,0.2,0.4,0.0,0.4,0.2
2976,1643608068491.jpg,1643608073766.jpg,1643608079571.jpg,1643608085123.jpg,1643608097037.jpg,4,0.2,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.8,0.0,0.4,0.4,0.2,0.0,0.2,0.6,0.4
2977,1643268101066.jpg,1643268106897.jpg,1643268115949.jpg,1643268129648.jpg,1643268140570.jpg,0,0.2,0.2,0.2,0.2,0.2,0.2,0.4,1.0,1.0,0.4,0.4,0.0,0.2,0.4,0.2,0.6,0.0
2978,1643265094478.jpg,1643265100094.jpg,1643265109200.jpg,1643265121117.jpg,1643265127936.jpg,0,0.8,0.4,0.4,0.4,0.8,0.8,0.2,0.6,1.0,0.2,0.0,0.0,0.2,0.0,0.4,0.0,0.0
2979,1643264431323.jpg,1643264442844.jpg,1643264458036.jpg,1643264469926.jpg,1643264485769.jpg,8,0.4,0.0,0.2,0.6,0.0,0.2,0.2,0.4,0.6,0.0,0.6,0.6,0.6,0.0,0.4,0.8,0.8
2980,1643607067982.jpg,1643607079296.jpg,1643607127687.jpg,1643607148978.jpg,1643607157305.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.8,0.4,1.0,0.4,0.0
2981,1643264672990.jpg,1643264680035.jpg,1643264692745.jpg,1643264701883.jpg,1643264711806.jpg,4,0.6,0.6,0.2,0.4,0.8,0.4,0.2,0.4,1.0,0.0,0.2,0.2,0.4,0.2,0.2,0.4,0.2
2982,1643176207793.jpg,1643176213665.jpg,1643176248143.jpg,1643176272250.jpg,1643176285366.jpg,2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,1.0,0.0,0.8,0.4,0.0,0.2,0.8,0.0,0.6,0.8
2983,1643609743903.jpg,1643609752281.jpg,1643609773403.jpg,1643609782758.jpg,1643609790284.jpg,2,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.4,0.4,0.2,0.6,0.2,0.2,0.2,0.2,0.8,0.0
2984,1643610181336.jpg,1643610192496.jpg,1643610200150.jpg,1643610214848.jpg,1643610225694.jpg,6,0.8,0.8,0.4,0.6,0.8,0.8,0.0,0.6,0.4,0.6,0.0,0.0,0.4,0.6,0.2,0.2,0.0
2985,1643610413177.jpg,1643610421489.jpg,1643610429190.jpg,1643610435159.jpg,1643610442162.jpg,7,0.2,0.0,0.0,0.2,0.2,0.2,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2
2986,1643263217828.jpg,1643263229224.jpg,1643263240327.jpg,1643263248305.jpg,1643263267185.jpg,5,0.4,0.2,0.2,0.4,0.6,0.4,0.2,0.6,0.0,0.4,0.2,0.0,0.4,0.2,0.2,0.2,0.0
2987,1643264014371.jpg,1643264022208.jpg,1643264028823.jpg,1643264040237.jpg,1643264048088.jpg,1,0.2,0.2,0.0,0.4,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.2
2988,1643263762894.jpg,1643263784624.jpg,1643263797249.jpg,1643263805557.jpg,1643263852862.jpg,9,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2989,1643263516930.jpg,1643263524047.jpg,1643263531755.jpg,1643263539482.jpg,1643263567059.jpg,1,0.2,0.2,0.2,0.4,0.4,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.4,0.4,0.2
2990,1643608484533.jpg,1643608493926.jpg,1643608511805.jpg,1643608523532.jpg,1643608532810.jpg,4,0.6,0.2,0.2,0.4,0.4,0.2,0.6,0.2,0.2,0.0,0.2,0.0,0.6,0.2,0.4,0.4,0.4
2991,1643609160235.jpg,1643609166007.jpg,1643609186930.jpg,1643609192093.jpg,1643609197509.jpg,1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,1.0,0.4,0.2,0.0,1.0,0.4,0.4,0.2
2992,1643608734042.jpg,1643608744846.jpg,1643608792306.jpg,1643608799769.jpg,1643608806777.jpg,5,0.6,0.4,0.4,0.4,0.6,0.6,0.0,0.8,0.0,0.4,0.0,0.0,0.0,0.4,0.4,0.2,0.0
2993,1643609332753.jpg,1643609344198.jpg,1643609358397.jpg,1643609378648.jpg,1643609389074.jpg,7,0.6,0.4,0.4,0.6,0.8,0.6,0.6,0.4,0.2,0.2,0.0,0.0,0.2,0.6,0.6,0.2,0.2
2994,1643176690891.jpg,1643176698534.jpg,1643176711179.jpg,1643176726349.jpg,1643176732582.jpg,5,0.6,0.4,0.4,0.6,0.6,0.6,1.0,0.6,0.4,0.0,0.0,0.0,1.0,0.4,0.6,0.4,0.0
2995,1643452033879.jpg,1643452042751.jpg,1643452049303.jpg,1643452057738.jpg,1643452081902.jpg,4,0.6,0.8,0.4,0.8,1.0,0.6,0.2,1.0,0.0,0.6,0.0,0.0,0.2,0.4,0.2,0.0,0.0
2996,1643176965882.jpg,1643176974084.jpg,1643176982156.jpg,1643176988793.jpg,1643176996689.jpg,4,0.8,0.8,0.6,0.6,0.8,0.8,0.0,0.8,0.0,0.6,0.4,0.0,0.0,0.0,0.6,0.4,0.0
2997,1643177212152.jpg,1643177222279.jpg,1643177230868.jpg,1643177239085.jpg,1643177250496.jpg,3,0.6,0.0,0.0,0.0,0.4,0.4,0.2,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0
2998,1643450848000.jpg,1643450856156.jpg,1643450862005.jpg,1643450892485.jpg,1643450910406.jpg,6,0.6,0.0,0.0,0.2,0.2,0.6,0.2,0.8,0.0,0.0,0.2,0.2,0.2,0.0,0.8,0.2,0.0
2999,1643451453313.jpg,1643451462298.jpg,1643451471995.jpg,1643451478061.jpg,1643451489737.jpg,6,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.4,0.2,0.0,0.2,0.0,0.6,0.2,0.0
3000,1643450595157.jpg,1643450611913.jpg,1643450619236.jpg,1643450628640.jpg,1643450656049.jpg,8,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
